sep=,
"Time","Global Solar","Amerisolar AS-6M Solar Altitude","Amerisolar AS-6M Solar Azimuth","Amerisolar AS-6M Angle of Incidence","Amerisolar AS-6M Incident Solar","Amerisolar AS-6M Power Output","Amerisolar AS-6M Cell Temperature","Wind Speed","Vestas V90 3MW [3MW] Power Output","Vestas V90 3MW [3MW] Operating Status","Ambient Temperature","Grid Purchases","Grid Sales","Total Electrical Load Served","Renewable Penetration","Capacity Shortage","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","°C","m/s","kW","status","°C","kW","kW","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW"
"06/01/2007 13:00:00","0.692","39.03982","7.313504","29.67865","0.944021","4055.938","41.15489","7.8","15851.57","0","17.3","0","19846.67","19846.67","100.3065","0","19907.51","4055.938","3995.098","0","0","15851.57","4055.938","1015851","4055.938"
"06/01/2007 14:00:00","0.627","35.42548","24.1198","30.49418","0.9174122","3940.115","41.28459","8.1","17303.55","0","18.1","0","21184.56","21184.56","100.279","0","21243.67","3940.115","3881.013","0","0","17303.55","3940.115","1017303","3940.115"
"06/01/2007 15:00:00","0.497","28.53004","38.29192","37.54647","0.8026373","3474.88","38.54547","7.6","14880.65","0","18.3","0","18303.41","18303.41","100.2848","0","18355.53","3474.88","3422.756","0","0","14880.65","3474.88","1014880","3474.88"
"06/01/2007 16:00:00","0.315","19.31375","49.60611","48.16084","0.5901469","2600.47","32.4223","6.4","9245.517","0","17.6","0","11806.98","11806.98","100.3304","0","11845.99","2600.47","2561.463","0","0","9245.517","2600.47","1009244","2600.47"
"06/01/2007 17:00:00","0.119","8.569983","58.60765","60.47505","0.2924922","1322.111","23.40004","4.6","3245.145","0","16.1","0","4547.425","4547.425","100.4361","0","4567.257","1322.111","1302.28","0","0","3245.145","1322.111","1003244","1322.111"
"06/01/2007 18:00:00","0.001","0","65.96558","90","0","0","14.4","4.2","2466.167","0","14.4","0","2466.167","2466.167","100","0","2466.167","0","0","0","0","2466.167","0","1002465","0"
"06/01/2007 19:00:00","0","0","72.25048","90","0","0","13.5","3","776.8392","0","13.5","0","776.8392","776.8392","100","0","776.8392","0","0","0","0","776.8392","0","1000776","0"
"06/01/2007 20:00:00","0","0","77.93842","90","0","0","12.6","2.9","702.278","0","12.6","0","702.278","702.278","100","0","702.278","0","0","0","0","702.278","0","1000701","0"
"06/01/2007 21:00:00","0","0","83.51031","90","0","0","11.6","2.2","219.4512","0","11.6","0","219.4512","219.4512","100","0","219.4512","0","0","0","0","219.4512","0","1000218","0"
"06/01/2007 22:00:00","0","0","89.70116","90","0","0","10.7","2.1","186.7488","0","10.7","0","186.7488","186.7488","100","0","186.7488","0","0","0","0","186.7488","0","1000186","0"
"06/01/2007 23:00:00","0","0","98.49873","90","0","0","9.8","1.7","55.93958","0","9.8","0","55.93958","55.93958","100","0","55.93958","0","0","0","0","55.93958","0","1000055","0"
"07/01/2007 00:00:00","0","0","121.8452","90","0","0","9","1.7","55.93958","0","9","0","55.93958","55.93958","100","0","55.93958","0","0","0","0","55.93958","0","1000055","0"
"07/01/2007 01:00:00","0","0","-133.4739","90","0","0","8.3","1.3","0","0","8.3","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"07/01/2007 02:00:00","0","0","-101.2073","90","0","0","7.6","1.7","55.93958","0","7.6","0","55.93958","55.93958","100","0","55.93958","0","0","0","0","55.93958","0","1000055","0"
"07/01/2007 03:00:00","0","0","-91.23157","90","0","0","7.3","1.9","121.3442","0","7.3","0","121.3442","121.3442","100","0","121.3442","0","0","0","0","121.3442","0","1000120","0"
"07/01/2007 04:00:00","0","0","-84.73288","90","0","0","6.9","1.6","23.23725","0","6.9","0","23.23725","23.23725","100","0","23.23725","0","0","0","0","23.23725","0","1000022","0"
"07/01/2007 05:00:00","0","0","-79.09166","90","0","0","6.6","1.3","0","0","6.6","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"07/01/2007 06:00:00","0","0","-73.45074","90","0","0","6.4","1.1","0","0","6.4","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"07/01/2007 07:00:00","0","0","-67.30373","90","0","0","6.4","1.4","0","0","6.4","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"07/01/2007 08:00:00","0.09","6.497726","-60.18081","84.15343","0.08387411","393.4194","9.873436","1.4","0","0","7.8","0","387.5182","387.5182","101.5228","0","393.4194","393.4194","387.5182","0","0","0","393.4194","999999","393.4194"
"07/01/2007 09:00:00","0.283","17.47184","-51.53034","70.64323","0.3087695","1417.177","17.87637","1.7","55.93958","0","10.2","0","1451.859","1451.859","101.4642","0","1473.117","1417.177","1395.92","0","0","55.93958","1417.177","1000055","1417.177"
"07/01/2007 10:00:00","0.473","27.03919","-40.69081","57.62247","0.5535154","2478.634","26.74716","2","154.0466","0","12.9","0","2595.501","2595.501","101.4325","0","2632.681","2478.634","2441.455","0","0","154.0466","2478.634","1000153","2478.634"
"07/01/2007 11:00:00","0.611","34.45317","-27.05298","45.56512","0.7511389","3293.156","34.1891","2.2","219.4512","0","15.3","0","3463.21","3463.21","101.4263","0","3512.607","3293.156","3243.759","0","0","219.4512","3293.156","1000218","3293.156"
"07/01/2007 12:00:00","0.688","38.76014","-10.62677","35.50749","0.8872913","3827.345","39.80028","2","154.0466","0","17.4","0","3923.982","3923.982","101.4631","0","3981.392","3827.345","3769.935","0","0","154.0466","3827.345","1000153","3827.345"
"07/01/2007 13:00:00","0.695","39.15907","7.204057","29.59304","0.9466706","4048.315","42.7483","2.7","553.1553","0","18.8","0","4540.746","4540.746","101.3373","0","4601.471","4048.315","3987.59","0","0","553.1553","4048.315","1000552","4048.315"
"07/01/2007 14:00:00","0.629","35.56355","24.06001","30.36065","0.9185621","3925.89","42.94032","2.8","627.7166","0","19.7","0","4494.718","4494.718","101.3102","0","4553.607","3925.89","3867.002","0","0","627.7166","3925.89","1000627","3925.89"
"07/01/2007 15:00:00","0.498","28.67563","38.27433","37.40007","0.8017205","3454.754","40.14483","2.3","254.91","0","19.9","0","3657.843","3657.843","101.4167","0","3709.664","3454.754","3402.933","0","0","254.91","3454.754","1000254","3454.754"
"07/01/2007 16:00:00","0.316","19.45973","49.61794","48.01946","0.5882497","2580.484","33.99083","2.6","478.5939","0","19.2","0","3020.371","3020.371","101.2815","0","3059.078","2580.484","2541.777","0","0","478.5939","2580.484","1000478","2580.484"
"07/01/2007 17:00:00","0.119","8.712997","58.63934","60.34285","0.2829754","1273.853","24.86981","2.7","553.1553","0","17.8","0","1807.901","1807.901","101.0569","0","1827.009","1273.853","1254.746","0","0","553.1553","1273.853","1000552","1273.853"
"07/01/2007 18:00:00","0.001","0","66.01212","90","0","0","16","2.7","553.1553","0","16","0","553.1553","553.1553","100","0","553.1553","0","0","0","0","553.1553","0","1000552","0"
"07/01/2007 19:00:00","0","0","72.3105","90","0","0","15","2.7","553.1553","0","15","0","553.1553","553.1553","100","0","553.1553","0","0","0","0","553.1553","0","1000552","0"
"07/01/2007 20:00:00","0","0","78.0137","90","0","0","13.9","2.3","254.91","0","13.9","0","254.91","254.91","100","0","254.91","0","0","0","0","254.91","0","1000254","0"
"07/01/2007 21:00:00","0","0","83.60638","90","0","0","12.9","2.5","404.0327","0","12.9","0","404.0327","404.0327","100","0","404.0327","0","0","0","0","404.0327","0","1000403","0"
"07/01/2007 22:00:00","0","0","89.82992","90","0","0","11.8","2.3","254.91","0","11.8","0","254.91","254.91","100","0","254.91","0","0","0","0","254.91","0","1000254","0"
"07/01/2007 23:00:00","0","0","98.68434","90","0","0","10.8","2.3","254.91","0","10.8","0","254.91","254.91","100","0","254.91","0","0","0","0","254.91","0","1000254","0"
"08/01/2007 00:00:00","0","0","122.0568","90","0","0","9.8","2","154.0466","0","9.8","0","154.0466","154.0466","100","0","154.0466","0","0","0","0","154.0466","0","1000153","0"
"08/01/2007 01:00:00","0","0","-134.5898","90","0","0","8.7","2.1","186.7488","0","8.7","0","186.7488","186.7488","100","0","186.7488","0","0","0","0","186.7488","0","1000186","0"
"08/01/2007 02:00:00","0","0","-101.6266","90","0","0","7.7","2.7","553.1553","0","7.7","0","553.1553","553.1553","100","0","553.1553","0","0","0","0","553.1553","0","1000552","0"
"08/01/2007 03:00:00","0","0","-91.48639","90","0","0","7.1","2.1","186.7488","0","7.1","0","186.7488","186.7488","100","0","186.7488","0","0","0","0","186.7488","0","1000186","0"
"08/01/2007 04:00:00","0","0","-84.92584","90","0","0","6.6","1.4","0","0","6.6","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"08/01/2007 05:00:00","0","0","-79.25611","90","0","0","6.2","0.9","0","0","6.2","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"08/01/2007 06:00:00","0","0","-73.60223","90","0","0","5.8","0.6","0","0","5.8","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"08/01/2007 07:00:00","0","0","-67.45153","90","0","0","5.7","0.8","0","0","5.7","0","0","0","0","0","0","0","0","0","0","0","0","999999","0"
"08/01/2007 08:00:00","0.089","6.480886","-60.33141","84.23061","0.08248241","387.7599","9.037823","1.2","0","0","7","0","381.9435","381.9435","101.5228","0","387.7599","387.7599","381.9435","0","0","0","387.7599","999999","387.7599"
"08/01/2007 09:00:00","0.28","17.47486","-51.68817","70.70541","0.3042061","1400.523","16.75695","1.7","55.93958","0","9.2","0","1435.455","1435.455","101.4635","0","1456.462","1400.523","1379.515","0","0","55.93958","1400.523","1000055","1400.523"
"08/01/2007 10:00:00","0.467","27.06803","-40.85675","57.66478","0.5446447","2448.763","25.31153","2.7","553.1553","0","11.7","0","2965.187","2965.187","101.2388","0","3001.918","2448.763","2412.032","0","0","553.1553","2448.763","1000552","2448.763"
"08/01/2007 11:00:00","0.603","34.51398","-27.22009","45.57851","0.7392229","3256.953","32.46712","3.1","870.6814","0","13.9","0","4078.78","4078.78","101.1978","0","4127.634","3256.953","3208.098","0","0","870.6814","3256.953","1000870","3256.953"
"08/01/2007 12:00:00","0.676","38.8558","-10.77599","35.47634","0.8692739","3772.482","37.71361","4.2","2466.167","0","15.8","0","6182.062","6182.062","100.9153","0","6238.648","3772.482","3715.895","0","0","2466.167","3772.482","1002465","3772.482"
"08/01/2007 13:00:00","0.68","39.28463","7.096789","29.50114","0.9228732","3973.757","40.40842","5.4","5425.183","0","17.1","0","9339.334","9339.334","100.6382","0","9398.94","3973.757","3914.151","0","0","5425.183","3973.757","1005424","3973.757"
"08/01/2007 14:00:00","0.619","35.70722","24.00455","30.22132","0.8999704","3873.741","40.53193","4.6","3245.145","0","17.8","0","7060.78","7060.78","100.8229","0","7118.886","3873.741","3815.635","0","0","3245.145","3873.741","1003244","3873.741"
"08/01/2007 15:00:00","0.491","28.82584","38.26225","37.24955","0.7846222","3404.448","37.78054","3.3","1111.371","0","18","0","4464.752","4464.752","101.1438","0","4515.819","3404.448","3353.382","0","0","1111.371","3404.448","1001110","3404.448"
"08/01/2007 16:00:00","0.314","19.60937","49.63576","47.87556","0.5774716","2549.162","31.79762","4.4","2850.746","0","17.3","0","5361.671","5361.671","100.7132","0","5399.908","2549.162","2510.925","0","0","2850.746","2549.162","1002850","2549.162"
"08/01/2007 17:00:00","0.119","8.858845","58.67722","60.20931","0.2736992","1239.483","22.72777","4.6","3245.145","0","15.9","0","4466.036","4466.036","100.4163","0","4484.628","1239.483","1220.89","0","0","3245.145","1239.483","1003244","1239.483"
"08/01/2007 18:00:00","0","0","66.06501","90","0","0","14.2","3.9","1889.298","0","14.2","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"08/01/2007 19:00:00","0","0","72.3772","90","0","0","13.1","3.3","1111.371","0","13.1","0","1111.371","1111.371","100","0","1111.371","0","0","0","0","1111.371","0","1001110","0"
"08/01/2007 20:00:00","0","0","78.09629","90","0","0","12.1","3.1","870.6814","0","12.1","0","870.6814","870.6814","100","0","870.6814","0","0","0","0","870.6814","0","1000870","0"
"08/01/2007 21:00:00","0","0","83.71089","90","0","0","11","3.9","1889.298","0","11","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"08/01/2007 22:00:00","0","0","89.96934","90","0","0","9.9","4.2","2466.167","0","9.9","0","2466.167","2466.167","100","0","2466.167","0","0","0","0","2466.167","0","1002465","0"
"08/01/2007 23:00:00","0","0","98.88533","90","0","0","8.8","4.9","4045.699","0","8.8","0","4045.699","4045.699","100","0","4045.699","0","0","0","0","4045.699","0","1004045","0"
"09/01/2007 00:00:00","0","0","122.2972","90","0","0","8","3.9","1889.298","0","8","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"09/01/2007 01:00:00","0","0","-135.726","90","0","0","7.1","4.6","3245.145","0","7.1","0","3245.145","3245.145","100","0","3245.145","0","0","0","0","3245.145","0","1003244","0"
"09/01/2007 02:00:00","0","0","-102.0649","90","0","0","6.2","5.6","6144.633","0","6.2","0","6144.633","6144.633","100","0","6144.633","0","0","0","0","6144.633","0","1006144","0"
"09/01/2007 03:00:00","0","0","-91.7529","90","0","0","5.7","5.4","5425.183","0","5.7","0","5425.183","5425.183","100","0","5425.183","0","0","0","0","5425.183","0","1005424","0"
"09/01/2007 04:00:00","0","0","-85.12732","90","0","0","5.2","3.9","1889.298","0","5.2","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"09/01/2007 05:00:00","0","0","-79.42741","90","0","0","4.9","3.5","1352.06","0","4.9","0","1352.06","1352.06","100","0","1352.06","0","0","0","0","1352.06","0","1001351","0"
"09/01/2007 06:00:00","0","0","-73.7596","90","0","0","4.6","4.2","2466.167","0","4.6","0","2466.167","2466.167","100","0","2466.167","0","0","0","0","2466.167","0","1002465","0"
"09/01/2007 07:00:00","0","0","-67.60457","90","0","0","4.5","4.4","2850.746","0","4.5","0","2850.746","2850.746","100","0","2850.746","0","0","0","0","2850.746","0","1002850","0"
"09/01/2007 08:00:00","0.089","6.46873","-60.48677","84.30548","0.08192024","386.3719","7.822187","3.8","1713.093","0","5.8","0","2093.67","2093.67","100.2768","0","2099.465","386.3719","380.5763","0","0","1713.093","386.3719","1001712","386.3719"
"09/01/2007 09:00:00","0.285","17.48307","-51.85028","70.76466","0.3094364","1428.014","15.88213","5.1","4579.4","0","8.2","0","5985.994","5985.994","100.3578","0","6007.414","1428.014","1406.594","0","0","4579.4","1428.014","1004578","1428.014"
"09/01/2007 10:00:00","0.475","27.10261","-41.02628","57.70349","0.5537009","2494.227","24.63125","5.8","6864.085","0","10.8","0","9320.898","9320.898","100.4014","0","9358.312","2494.227","2456.813","0","0","6864.085","2494.227","1006863","2494.227"
"09/01/2007 11:00:00","0.618","34.58105","-27.38955","45.58746","0.757519","3338.922","32.32477","6.2","8369.093","0","13.3","0","11657.93","11657.93","100.4296","0","11708.02","3338.922","3288.839","0","0","8369.093","3338.922","1008368","3338.922"
"09/01/2007 12:00:00","0.698","38.95798","-10.92551","35.43975","0.8976429","3893.126","37.93221","5.8","6864.085","0","15.3","0","10698.81","10698.81","100.5458","0","10757.21","3893.126","3834.729","0","0","6864.085","3893.126","1006863","3893.126"
"09/01/2007 13:00:00","0.702","39.41648","6.99178","29.40299","0.9531498","4099.67","40.77929","5.4","5425.183","0","16.7","0","9463.357","9463.357","100.6498","0","9524.853","4099.67","4038.175","0","0","5425.183","4099.67","1005424","4099.67"
"09/01/2007 14:00:00","0.642","35.85643","23.95349","30.07623","0.9349137","4017.169","41.12425","5.6","6144.633","0","17.5","0","10101.54","10101.54","100.5965","0","10161.8","4017.169","3956.912","0","0","6144.633","4017.169","1006144","4017.169"
"09/01/2007 15:00:00","0.515","28.98058","38.25578","37.095","0.8286197","3585.719","38.70313","5.1","4579.4","0","17.8","0","8111.334","8111.334","100.6631","0","8165.12","3585.719","3531.934","0","0","4579.4","3585.719","1004578","3585.719"
"09/01/2007 16:00:00","0.334","19.76257","49.65965","47.72924","0.6291528","2768.504","32.90734","5.4","5425.183","0","17.1","0","8152.159","8152.159","100.5094","0","8193.687","2768.504","2726.976","0","0","5425.183","2768.504","1005424","2768.504"
"09/01/2007 17:00:00","0.131","9.007441","58.72131","60.07454","0.3311523","1494.49","23.96822","6.4","9245.517","0","15.7","0","10717.59","10717.59","100.2092","0","10740.01","1494.49","1472.073","0","0","9245.517","1494.49","1009244","1494.49"
"09/01/2007 18:00:00","0.001","0","66.12426","90","0","0","13.9","6.4","9245.517","0","13.9","0","9245.517","9245.517","100","0","9245.517","0","0","0","0","9245.517","0","1009244","0"
"09/01/2007 19:00:00","0","0","72.45058","90","0","0","12.9","5.8","6864.085","0","12.9","0","6864.085","6864.085","100","0","6864.085","0","0","0","0","6864.085","0","1006863","0"
"09/01/2007 20:00:00","0","0","78.18615","90","0","0","12","5.1","4579.4","0","12","0","4579.4","4579.4","100","0","4579.4","0","0","0","0","4579.4","0","1004578","0"
"09/01/2007 21:00:00","0","0","83.82381","90","0","0","11","4.6","3245.145","0","11","0","3245.145","3245.145","100","0","3245.145","0","0","0","0","3245.145","0","1003244","0"
"09/01/2007 22:00:00","0","0","90.11929","90","0","0","10","3.9","1889.298","0","10","0","1889.298","1889.298","100","0","1889.298","0","0","0","0","1889.298","0","1001888","0"
"09/01/2007 23:00:00","0","0","99.10139","90","0","0","9","4.2","2466.167","0","9","0","2466.167","2466.167","100","0","2466.167","0","0","0","0","2466.167","0","1002465","0"
"10/01/2007 00:00:00","0","0","122.5649","90","0","0","8.2","3.8","1713.093","0","8.2","0","1713.093","1713.093","100","0","1713.093","0","0","0","0","1713.093","0","1001712","0"
