999;Adrar;;1;27.970;0.180;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date (MM/DD/YYYY);Time (HH:MM);ETR (W/m^2);ETRN (W/m^2);GHI (W/m^2);GHI source;GHI uncert (%);DNI (W/m^2);DNI source;DNI uncert (%);DHI (W/m^2);DHI source;DHI uncert (%);GH illum (lx);GH illum source;Global illum uncert (%);DN illum (lx);DN illum source;DN illum uncert (%);DH illum (lx);DH illum source;DH illum uncert (%);Zenith lum (cd/m^2);Zenith lum source;Zenith lum uncert (%);TotCld (tenths);TotCld source;TotCld uncert (code);OpqCld (tenths);OpqCld source;OpqCld uncert (code);Dry-bulb (C);Dry-bulb source;Dry-bulb uncert (code);Dew-point (C);Dew-point source;Dew-point uncert (code);RHum (%);RHum source;RHum uncert (code);Pressure (mbar);Pressure source;Pressure uncert (code);Wdir (degrees);Wdir source;Wdir uncert (code);Wspd (m/s);Wspd source;Wspd uncert (code);Hvis (m);Hvis source;Hvis uncert (code);CeilHgt (m);CeilHgt source;CeilHgt uncert (code);Pwat (cm);Pwat source;Pwat uncert (code);AOD (unitless);AOD source;AOD uncert (code);Alb (unitless);Alb source;Alb uncert (code);Lprecip depth (mm);Lprecip quantity (hr);Lprecip source;Lprecip uncert (code)
01/04/2005;09:00;167;1412;91;3;10;490;3;20;33;3;10;9122;3;10;32136;3;20;5326;3;10;-9990;0;0;0;E;8;0;E;8;8.5;E;8;-0.7;E;8;52;E;8;978;E;8;93;E;8;3.0;E;8;-9990;0;0;-9990;0;0;0.884;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;10:00;429;1412;283;3;10;779;3;20;46;3;10;30350;3;10;76023;3;20;7251;3;10;-9990;0;0;0;E;8;0;E;8;10.8;E;8;0.2;E;8;48;E;8;978;E;8;81;E;8;2.9;E;8;-9990;0;0;-9990;0;0;0.944;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;11:00;644;1412;473;3;10;925;3;20;51;3;10;50902;3;10;94495;3;20;7766;3;10;-9990;0;0;0;E;8;0;E;8;13.2;E;8;0.5;E;8;42;E;8;978;E;8;94;E;8;3.3;E;8;-9990;0;0;-9990;0;0;0.963;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;12:00;798;1412;616;3;10;980;3;20;62;3;10;65896;3;10;100295;3;20;9167;3;10;-9990;0;0;0;E;8;0;E;8;15.5;E;8;-1.0;E;8;32;E;8;978;E;8;81;E;8;3.3;E;8;-9990;0;0;-9990;0;0;0.866;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;13:00;881;1412;693;3;10;1000;3;20;69;3;10;73914;3;10;102396;3;20;10035;3;10;-9990;0;0;0;E;8;0;E;8;17.4;E;8;-1.0;E;8;29;E;8;978;E;8;82;E;8;4.4;E;8;-9990;0;0;-9990;0;0;0.868;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;14:00;885;1412;700;3;10;1004;3;20;71;3;10;74612;3;10;102648;3;20;10236;3;10;-9990;0;0;0;E;8;0;E;8;18.7;E;8;-0.6;E;8;27;E;8;978;E;8;123;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.887;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;15:00;812;1412;635;3;10;989;3;20;66;3;10;67719;3;10;100881;3;20;9676;3;10;-9990;0;0;0;E;8;0;E;8;19.5;E;8;-1.3;E;8;24;E;8;978;E;8;77;E;8;3.0;E;8;-9990;0;0;-9990;0;0;0.848;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;16:00;666;1412;506;3;10;949;3;20;58;3;10;54120;3;10;95954;3;20;8833;3;10;-9990;0;0;0;E;8;0;E;8;19.6;E;8;-1.3;E;8;24;E;8;978;E;8;134;E;8;3.0;E;8;-9990;0;0;-9990;0;0;0.845;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;17:00;457;1412;324;3;10;837;3;20;53;3;10;34544;3;10;81323;3;20;8192;3;10;-9990;0;0;0;E;8;0;E;8;19.0;E;8;-2.0;E;8;24;E;8;978;E;8;132;E;8;3.3;E;8;-9990;0;0;-9990;0;0;0.807;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;18:00;200;1412;120;3;10;624;3;20;32;3;10;12251;3;10;49846;3;20;5191;3;10;-9990;0;0;0;E;8;0;E;8;17.5;E;8;-0.6;E;8;29;E;8;978;E;8;47;E;8;3.6;E;8;-9990;0;0;-9990;0;0;0.888;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;19:00;6;139;1;3;10;0;3;20;1;3;10;84;3;10;8;3;20;83;3;10;-9990;0;0;0;E;8;0;E;8;15.8;E;8;0.8;E;8;36;E;8;978;E;8;85;E;8;3.3;E;8;-9990;0;0;-9990;0;0;0.984;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;20:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;14.8;E;8;2.1;E;8;42;E;8;978;E;8;65;E;8;3.3;E;8;-9990;0;0;-9990;0;0;1.073;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;13.8;E;8;2.4;E;8;46;E;8;978;E;8;79;E;8;2.5;E;8;-9990;0;0;-9990;0;0;1.095;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;12.7;E;8;2.0;E;8;48;E;8;978;E;8;92;E;8;2.8;E;8;-9990;0;0;-9990;0;0;1.067;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;11.7;E;8;1.6;E;8;50;E;8;978;E;8;97;E;8;2.6;E;8;-9990;0;0;-9990;0;0;1.037;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/04/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;10.7;E;8;2.3;E;8;56;E;8;978;E;8;76;E;8;2.6;E;8;-9990;0;0;-9990;0;0;1.089;E;8;0.146;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;9.9;E;8;0.9;E;8;53;E;8;978;E;8;64;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.989;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;9.1;E;8;0.5;E;8;55;E;8;978;E;8;39;E;8;3.9;E;8;-9990;0;0;-9990;0;0;0.959;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;8.3;E;8;0.5;E;8;58;E;8;978;E;8;7;E;8;4.2;E;8;-9990;0;0;-9990;0;0;0.964;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.9;E;8;0.2;E;8;58;E;8;978;E;8;51;E;8;3.6;E;8;-9990;0;0;-9990;0;0;0.939;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.5;E;8;0.2;E;8;59;E;8;978;E;8;105;E;8;3.9;E;8;-9990;0;0;-9990;0;0;0.940;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.3;E;8;0.8;E;8;63;E;8;978;E;8;43;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.982;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.0;E;8;0.1;E;8;62;E;8;978;E;8;55;E;8;3.9;E;8;-9990;0;0;-9990;0;0;0.937;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;08:00;1;54;0;3;10;0;3;20;0;3;10;4;3;10;2;3;20;4;3;10;-9990;0;0;0;E;8;0;E;8;7.0;E;8;0.1;E;8;62;E;8;978;E;8;46;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.937;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;09:00;166;1412;87;3;10;398;3;20;40;3;10;8861;3;10;24290;3;20;6002;3;10;-9990;0;0;0;E;8;0;E;8;8.3;E;8;0.3;E;8;57;E;8;978;E;8;97;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.949;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;10:00;429;1412;274;3;10;733;3;20;51;3;10;29100;3;10;69307;3;20;8047;3;10;-9990;0;0;0;E;8;0;E;8;10.6;E;8;0.3;E;8;49;E;8;978;E;8;100;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.948;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;11:00;645;1412;458;3;10;886;3;20;53;3;10;49163;3;10;90059;3;20;8026;3;10;-9990;0;0;0;E;8;0;E;8;13.1;E;8;0.6;E;8;42;E;8;978;E;8;85;E;8;3.3;E;8;-9990;0;0;-9990;0;0;0.965;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;12:00;800;1412;597;3;10;948;3;20;60;3;10;63912;3;10;97128;3;20;8903;3;10;-9990;0;0;0;E;8;0;E;8;15.5;E;8;-0.8;E;8;33;E;8;978;E;8;65;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.878;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;13:00;882;1412;671;3;10;967;3;20;67;3;10;71538;3;10;98965;3;20;9684;3;10;-9990;0;0;0;E;8;0;E;8;17.4;E;8;-1.8;E;8;27;E;8;978;E;8;77;E;8;3.5;E;8;-9990;0;0;-9990;0;0;0.818;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;14:00;888;1412;671;3;10;958;3;20;68;3;10;71521;3;10;97967;3;20;9926;3;10;-9990;0;0;0;E;8;0;E;8;18.8;E;8;-1.5;E;8;25;E;8;978;E;8;84;E;8;4.4;E;8;-9990;0;0;-9990;0;0;0.833;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;15:00;815;1412;605;3;10;940;3;20;63;3;10;64621;3;10;95866;3;20;9279;3;10;-9990;0;0;0;E;8;0;E;8;19.6;E;8;-2.1;E;8;23;E;8;978;E;8;79;E;8;4.4;E;8;-9990;0;0;-9990;0;0;0.800;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;16:00;669;1412;476;3;10;889;3;20;55;3;10;50982;3;10;89993;3;20;8310;3;10;-9990;0;0;0;E;8;0;E;8;19.7;E;8;-2.1;E;8;23;E;8;978;E;8;93;E;8;4.4;E;8;-9990;0;0;-9990;0;0;0.804;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;17:00;461;1412;300;3;10;759;3;20;52;3;10;31868;3;10;72412;3;20;8231;3;10;-9990;0;0;0;E;8;0;E;8;19.1;E;8;-2.8;E;8;22;E;8;978;E;8;101;E;8;5.4;E;8;-9990;0;0;-9990;0;0;0.761;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;18:00;203;1412;110;3;10;494;3;20;39;3;10;11285;3;10;37472;3;20;5886;3;10;-9990;0;0;0;E;8;0;E;8;17.6;E;8;-3.5;E;8;23;E;8;978;E;8;56;E;8;5.8;E;8;-9990;0;0;-9990;0;0;0.728;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;19:00;6;147;0;3;10;0;3;20;0;3;10;47;3;10;5;3;20;47;3;10;-9990;0;0;0;E;8;0;E;8;16.0;E;8;-3.6;E;8;26;E;8;978;E;8;28;E;8;5.6;E;8;-9990;0;0;-9990;0;0;0.721;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;20:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;14.9;E;8;-2.0;E;8;31;E;8;978;E;8;27;E;8;3.6;E;8;-9990;0;0;-9990;0;0;0.804;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;13.9;E;8;-1.7;E;8;34;E;8;978;E;8;74;E;8;4.2;E;8;-9990;0;0;-9990;0;0;0.821;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;12.8;E;8;-2.2;E;8;35;E;8;978;E;8;59;E;8;4.2;E;8;-9990;0;0;-9990;0;0;0.798;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;11.8;E;8;-2.7;E;8;36;E;8;978;E;8;35;E;8;3.8;E;8;-9990;0;0;-9990;0;0;0.766;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/05/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;10.7;E;8;-2.8;E;8;38;E;8;978;E;8;33;E;8;3.9;E;8;-9990;0;0;-9990;0;0;0.761;E;8;0.167;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;9.8;E;8;-4.0;E;8;37;E;8;978;E;8;48;E;8;5.1;E;8;-9990;0;0;-9990;0;0;0.700;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;8.7;E;8;-5.0;E;8;37;E;8;978;E;8;15;E;8;5.4;E;8;-9990;0;0;-9990;0;0;0.652;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.7;E;8;-5.6;E;8;38;E;8;978;E;8;46;E;8;6.2;E;8;-9990;0;0;-9990;0;0;0.628;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.2;E;8;-5.9;E;8;39;E;8;978;E;8;49;E;8;6.0;E;8;-9990;0;0;-9990;0;0;0.616;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;6.6;E;8;-5.5;E;8;41;E;8;978;E;8;28;E;8;4.9;E;8;-9990;0;0;-9990;0;0;0.630;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;6.2;E;8;-6.5;E;8;39;E;8;978;E;8;12;E;8;4.6;E;8;-9990;0;0;-9990;0;0;0.589;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;5.9;E;8;-6.2;E;8;41;E;8;978;E;8;34;E;8;4.9;E;8;-9990;0;0;-9990;0;0;0.599;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;08:00;1;52;0;3;10;0;3;20;0;3;10;4;3;10;2;3;20;4;3;10;-9990;0;0;0;E;8;0;E;8;5.8;E;8;-6.7;E;8;40;E;8;978;E;8;48;E;8;5.1;E;8;-9990;0;0;-9990;0;0;0.580;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;09:00;166;1412;89;3;10;477;3;20;33;3;10;9228;3;10;34554;3;20;5173;3;10;-9990;0;0;0;E;8;0;E;8;7.1;E;8;-5.1;E;8;41;E;8;978;E;8;9;E;8;5.1;E;8;-9990;0;0;-9990;0;0;0.649;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;10:00;429;1412;282;3;10;776;3;20;46;3;10;30069;3;10;75042;3;20;7275;3;10;-9990;0;0;0;E;8;0;E;8;9.3;E;8;-5.4;E;8;35;E;8;978;E;8;25;E;8;4.6;E;8;-9990;0;0;-9990;0;0;0.635;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;11:00;645;1412;467;3;10;911;3;20;51;3;10;49973;3;10;92451;3;20;7706;3;10;-9990;0;0;0;E;8;0;E;8;11.8;E;8;-5.3;E;8;30;E;8;978;E;8;124;E;8;5.4;E;8;-9990;0;0;-9990;0;0;0.641;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;12:00;801;1412;608;3;10;967;3;20;59;3;10;64758;3;10;98679;3;20;8789;3;10;-9990;0;0;0;E;8;0;E;8;14.1;E;8;-7.1;E;8;22;E;8;978;E;8;81;E;8;6.2;E;8;-9990;0;0;-9990;0;0;0.565;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;13:00;884;1412;684;3;10;988;3;20;66;3;10;72717;3;10;100832;3;20;9569;3;10;-9990;0;0;0;E;8;0;E;8;16.0;E;8;-6.6;E;8;20;E;8;978;E;8;69;E;8;7.3;E;8;-9990;0;0;-9990;0;0;0.585;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;14:00;890;1412;692;3;10;991;3;20;67;3;10;73542;3;10;101300;3;20;9683;3;10;-9990;0;0;0;E;8;0;E;8;17.3;E;8;-5.0;E;8;21;E;8;978;E;8;30;E;8;7.8;E;8;-9990;0;0;-9990;0;0;0.654;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;15:00;818;1412;627;3;10;976;3;20;61;3;10;66743;3;10;99673;3;20;9002;3;10;-9990;0;0;0;E;8;0;E;8;18.1;E;8;-5.5;E;8;19;E;8;978;E;8;46;E;8;8.1;E;8;-9990;0;0;-9990;0;0;0.633;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;16:00;673;1412;497;3;10;935;3;20;52;3;10;53129;3;10;94967;3;20;7882;3;10;-9990;0;0;0;E;8;0;E;8;18.3;E;8;-6.0;E;8;19;E;8;978;E;8;28;E;8;7.6;E;8;-9990;0;0;-9990;0;0;0.611;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;17:00;464;1412;315;3;10;814;3;20;47;3;10;33564;3;10;79704;3;20;7352;3;10;-9990;0;0;0;E;8;0;E;8;17.6;E;8;-5.9;E;8;19;E;8;978;E;8;19;E;8;6.4;E;8;-9990;0;0;-9990;0;0;0.614;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;18:00;207;1412;119;3;10;570;3;20;35;3;10;11908;3;10;42609;3;20;5662;3;10;-9990;0;0;0;E;8;0;E;8;16.1;E;8;-6.4;E;8;21;E;8;978;E;8;75;E;8;4.6;E;8;-9990;0;0;-9990;0;0;0.592;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;19:00;7;155;1;3;10;0;3;20;1;3;10;83;3;10;7;3;20;82;3;10;-9990;0;0;0;E;8;0;E;8;14.4;E;8;-5.8;E;8;24;E;8;978;E;8;86;E;8;4.2;E;8;-9990;0;0;-9990;0;0;0.617;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;20:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;13.5;E;8;-3.9;E;8;29;E;8;978;E;8;80;E;8;3.0;E;8;-9990;0;0;-9990;0;0;0.706;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;12.6;E;8;-3.8;E;8;32;E;8;978;E;8;123;E;8;2.9;E;8;-9990;0;0;-9990;0;0;0.714;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;11.6;E;8;-3.5;E;8;34;E;8;978;E;8;74;E;8;2.2;E;8;-9990;0;0;-9990;0;0;0.724;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;10.7;E;8;-4.3;E;8;34;E;8;978;E;8;108;E;8;2.1;E;8;-9990;0;0;-9990;0;0;0.686;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/06/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;9.8;E;8;-4.9;E;8;35;E;8;978;E;8;120;E;8;1.7;E;8;-9990;0;0;-9990;0;0;0.658;E;8;0.158;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;9.0;E;8;-4.9;E;8;37;E;8;978;E;8;166;E;8;1.7;E;8;-9990;0;0;-9990;0;0;0.659;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;8.3;E;8;-4.3;E;8;40;E;8;978;E;8;169;E;8;1.3;E;8;-9990;0;0;-9990;0;0;0.686;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.6;E;8;-4.1;E;8;43;E;8;978;E;8;264;E;8;1.7;E;8;-9990;0;0;-9990;0;0;0.695;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;7.3;E;8;-4.9;E;8;41;E;8;978;E;8;243;E;8;1.9;E;8;-9990;0;0;-9990;0;0;0.657;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;6.9;E;8;-4.1;E;8;45;E;8;978;E;8;138;E;8;1.6;E;8;-9990;0;0;-9990;0;0;0.694;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;6.6;E;8;-3.8;E;8;47;E;8;978;E;8;121;E;8;1.3;E;8;-9990;0;0;-9990;0;0;0.710;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;0;E;8;0;E;8;6.4;E;8;-3.7;E;8;48;E;8;978;E;8;173;E;8;1.1;E;8;-9990;0;0;-9990;0;0;0.714;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;08:00;1;51;0;3;10;0;3;20;0;3;10;4;3;10;2;3;20;4;3;10;-9990;0;0;0;E;8;0;E;8;6.4;E;8;-3.9;E;8;48;E;8;978;E;8;212;E;8;1.4;E;8;-9990;0;0;-9990;0;0;0.706;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;09:00;165;1412;90;3;10;481;3;20;33;3;10;8977;3;10;30888;3;20;5360;3;10;-9990;0;0;0;E;8;0;E;8;7.8;E;8;-3.3;E;8;45;E;8;978;E;8;135;E;8;1.4;E;8;-9990;0;0;-9990;0;0;0.735;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;10:00;429;1412;283;3;10;764;3;20;51;3;10;30004;3;10;72476;3;20;7983;3;10;-9990;0;0;0;E;8;0;E;8;10.2;E;8;-3.5;E;8;38;E;8;978;E;8;157;E;8;1.7;E;8;-9990;0;0;-9990;0;0;0.725;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;11:00;646;1412;473;3;10;924;3;20;51;3;10;50738;3;10;93992;3;20;7720;3;10;-9990;0;0;0;E;8;0;E;8;12.9;E;8;-2.9;E;8;33;E;8;978;E;8;137;E;8;2.0;E;8;-9990;0;0;-9990;0;0;0.758;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;12:00;802;1412;611;3;10;971;3;20;60;3;10;65310;3;10;99425;3;20;8825;3;10;-9990;0;0;0;E;8;0;E;8;15.3;E;8;-2.8;E;8;28;E;8;978;E;8;138;E;8;2.2;E;8;-9990;0;0;-9990;0;0;0.763;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;13:00;886;1412;688;3;10;991;3;20;66;3;10;73391;3;10;101555;3;20;9652;3;10;-9990;0;0;0;E;8;0;E;8;17.4;E;8;-2.1;E;8;26;E;8;978;E;8;102;E;8;2.0;E;8;-9990;0;0;-9990;0;0;0.803;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;14:00;892;1412;695;3;10;993;3;20;67;3;10;73971;3;10;101598;3;20;9744;3;10;-9990;0;0;0;E;8;0;E;8;18.8;E;8;-3.4;E;8;22;E;8;978;E;8;100;E;8;2.7;E;8;-9990;0;0;-9990;0;0;0.732;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;15:00;821;1412;629;3;10;977;3;20;61;3;10;67157;3;10;99960;3;20;9040;3;10;-9990;0;0;0;E;8;0;E;8;19.7;E;8;-3.3;E;8;21;E;8;978;E;8;86;E;8;2.8;E;8;-9990;0;0;-9990;0;0;0.738;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
01/07/2005;16:00;676;1412;498;3;10;932;3;20;52;3;10;53316;3;10;94890;3;20;7882;3;10;-9990;0;0;0;E;8;0;E;8;19.9;E;8;-3.6;E;8;20;E;8;978;E;8;65;E;8;2.3;E;8;-9990;0;0;-9990;0;0;0.720;E;8;0.152;E;8;0.20;E;8;0;-9990;0;0
